ID Cliente,Nome,Sobrenome,Sexo,Idade,Regiao,Classificacao,Data Cadastro,Saldo
100001880,Harry,Powell,Masculino,36,São Paulo,Alto,01.Sep.16,14699.68
100001881,Jane,Payne,Feminino,44,São Paulo,Baixo,01.Sep.16,52619.82
100001882,Jonathan,Rampling,Masculino,19,São Paulo,Alto,01.Sep.16,75913.85
100001883,Adrian,Thomson,Masculino,25,São Paulo,Alto,01.Sep.16,78020.29
200001884,Sally,Turner,Feminino,44,Rio de Janeiro,Baixo,01.Sep.16,2799.27
300001885,Adrian,Edmunds,Masculino,32,Belo Horizonte,Alto,01.Sep.16,10728.12
300001886,Lisa,Watson,Feminino,34,Belo Horizonte,Alto,01.Sep.16,49859.68
100001887,Liam,Glover,Masculino,40,São Paulo,Alto,02.Sep.16,107130.48
100001888,Michelle,Gibson,Feminino,33,São Paulo,Alto,02.Sep.16,14301.43
100001889,Molly,Hunter,Feminino,34,São Paulo,Alto,02.Sep.16,107351.49
200001890,Joan,North,Feminino,62,Rio de Janeiro,Baixo,02.Sep.16,86610.74
200001891,Tim,Marshall,Masculino,47,Rio de Janeiro,Médio,02.Sep.16,59561.46
200001892,Stewart,Hill,Masculino,41,Rio de Janeiro,Médio,02.Sep.16,34985.76
300001893,Leah,Glover,Feminino,35,Belo Horizonte,Médio,02.Sep.16,41917.78
100001894,Jan,Lee,Feminino,34,São Paulo,Alto,03.Sep.16,95423
100001895,Michelle,Jackson,Feminino,39,São Paulo,Médio,03.Sep.16,54045.93
100001896,Colin,Wallace,Masculino,33,São Paulo,Alto,03.Sep.16,24025.12
100001897,James,Wilkins,Masculino,36,São Paulo,Alto,03.Sep.16,9780.79
100001898,Joseph,Bower,Masculino,32,São Paulo,Alto,03.Sep.16,31681.14
100001899,Lisa,Kerr,Feminino,24,São Paulo,Alto,03.Sep.16,71148.77
200001900,Piers,Thomson,Masculino,50,Rio de Janeiro,Baixo,03.Sep.16,67946.54
200001901,Owen,Watson,Masculino,50,Rio de Janeiro,Baixo,03.Sep.16,6400.76
200001902,Keith,Kelly,Masculino,60,Rio de Janeiro,Médio,03.Sep.16,6961.67
200001903,Owen,Martin,Masculino,43,Rio de Janeiro,Médio,03.Sep.16,83943.55
200001904,Diane,Alsop,Feminino,50,Rio de Janeiro,Baixo,03.Sep.16,48266.76
200001905,Joan,Slater,Feminino,59,Rio de Janeiro,Baixo,03.Sep.16,99970.31
400001906,Alison,MacLeod,Feminino,28,Vitória,Baixo,03.Sep.16,31153.14
100001907,Sean,Taylor,Masculino,43,São Paulo,Alto,04.Sep.16,6525.63
100001908,Simon,Marshall,Masculino,33,São Paulo,Alto,04.Sep.16,682.97
100001909,Nicola,May,Feminino,36,São Paulo,Alto,04.Sep.16,23749.79
100001910,Jane,Kerr,Feminino,38,São Paulo,Alto,04.Sep.16,31921.61
200001911,Carolyn,Ogden,Feminino,55,Rio de Janeiro,Baixo,04.Sep.16,68864.13
200001912,Diana,Lyman,Feminino,49,Rio de Janeiro,Baixo,04.Sep.16,31505.8
300001913,Andrea,Wright,Feminino,33,Belo Horizonte,Alto,04.Sep.16,22274.84
100001914,Adam,James,Masculino,23,São Paulo,Alto,05.Sep.16,38866.87
100001915,Wanda,Cornish,Feminino,24,São Paulo,Baixo,05.Sep.16,3140.85
100001916,Michael,Cornish,Masculino,37,São Paulo,Alto,05.Sep.16,33744.12
100001917,Piers,Fraser,Masculino,22,São Paulo,Médio,05.Sep.16,36867.33
100001918,Edward,Kelly,Masculino,32,São Paulo,Alto,05.Sep.16,19407.16
100001919,Yvonne,Martin,Feminino,29,São Paulo,Alto,05.Sep.16,40307.9
100001920,Keith,Churchill,Masculino,39,São Paulo,Médio,05.Sep.16,77764.13
100001921,Donna,Marshall,Feminino,31,São Paulo,Alto,05.Sep.16,16392.78
100001922,Richard,Hughes,Masculino,33,São Paulo,Médio,05.Sep.16,50905.81
100001923,Carolyn,Johnston,Feminino,44,São Paulo,Alto,05.Sep.16,1607.63
200001924,Lillian,Walker,Feminino,57,Rio de Janeiro,Baixo,05.Sep.16,20516.92
300001925,Tracey,Mills,Feminino,31,Belo Horizonte,Baixo,05.Sep.16,7541.33
300001926,Steven,Bond,Masculino,41,Belo Horizonte,Alto,05.Sep.16,27629.86
400001927,Emily,Burgess,Feminino,32,Vitória,Baixo,05.Sep.16,48145.5
100001928,Chloe,Mathis,Feminino,35,São Paulo,Alto,06.Sep.16,45139.58
100001929,Wendy,Robertson,Feminino,37,São Paulo,Alto,06.Sep.16,47072.67
100001930,Brian,Baker,Masculino,38,São Paulo,Alto,06.Sep.16,21765.28
100001931,Jasmine,Kerr,Feminino,21,São Paulo,Alto,06.Sep.16,25489.13
100001932,Phil,Roberts,Masculino,37,São Paulo,Baixo,06.Sep.16,32063.76
100001933,Alan,Anderson,Masculino,33,São Paulo,Alto,06.Sep.16,19294.37
200001934,Peter,Bailey,Masculino,61,Rio de Janeiro,Médio,06.Sep.16,56809.26
200001935,Sebastian,Johnston,Masculino,52,Rio de Janeiro,Baixo,06.Sep.16,75743.08
200001936,Olivia,Payne,Feminino,49,Rio de Janeiro,Alto,06.Sep.16,2994.25
200001937,Ian,Hemmings,Masculino,34,Rio de Janeiro,Baixo,06.Sep.16,68600.9
200001938,Wendy,Bailey,Feminino,42,Rio de Janeiro,Baixo,06.Sep.16,38905.96
400001939,Richard,Dowd,Masculino,21,Vitória,Alto,06.Sep.16,10248.59
100001940,Simon,Parsons,Masculino,31,São Paulo,Alto,07.Sep.16,17395.93
100001941,Katherine,Wilson,Feminino,41,São Paulo,Alto,07.Sep.16,60069.88
100001942,Joseph,Payne,Masculino,50,São Paulo,Alto,07.Sep.16,2470.52
100001943,Jonathan,Brown,Masculino,36,São Paulo,Alto,07.Sep.16,8335.97
100001944,Sally,Greene,Feminino,23,São Paulo,Alto,07.Sep.16,17247.7
100001945,David,McLean,Masculino,41,São Paulo,Médio,07.Sep.16,89366.53
100001946,Ian,Glover,Masculino,40,São Paulo,Médio,07.Sep.16,5106.86
100001947,Carolyn,Tucker,Feminino,37,São Paulo,Alto,07.Sep.16,42737.83
100001948,Liam,Hughes,Masculino,31,São Paulo,Alto,07.Sep.16,70156.16
100001949,Trevor,May,Masculino,29,São Paulo,Alto,07.Sep.16,38139.7
200001950,Boris,McDonald,Masculino,37,Rio de Janeiro,Médio,07.Sep.16,18231.4
200001951,Alexander,Springer,Masculino,54,Rio de Janeiro,Médio,07.Sep.16,11561.43
300001952,Jasmine,Coleman,Feminino,33,Belo Horizonte,Alto,07.Sep.16,32106.88
300001953,Vanessa,Springer,Feminino,43,Belo Horizonte,Alto,07.Sep.16,78469.73
300001954,Gabrielle,Kerr,Feminino,35,Belo Horizonte,Alto,07.Sep.16,44438.94
300001955,Sarah,Scott,Feminino,41,Belo Horizonte,Médio,07.Sep.16,30822.55
300001956,Kylie,Sharp,Feminino,24,Belo Horizonte,Alto,07.Sep.16,55926.46
400001957,Simon,Lee,Masculino,33,Vitória,Baixo,07.Sep.16,28681.8
100001958,Heather,Slater,Feminino,41,São Paulo,Médio,08.Sep.16,105902.66
100001959,Max,Reid,Masculino,39,São Paulo,Baixo,08.Sep.16,20388.38
100001960,Olivia,Harris,Feminino,31,São Paulo,Alto,08.Sep.16,130717.22
100001961,Justin,Langdon,Masculino,34,São Paulo,Baixo,08.Sep.16,7842.61
100001962,Justin,Paige,Masculino,48,São Paulo,Alto,08.Sep.16,81684.68
200001963,Joshua,Smith,Masculino,53,Rio de Janeiro,Baixo,08.Sep.16,11375.64
200001964,Nathan,Stewart,Masculino,42,Rio de Janeiro,Médio,08.Sep.16,43767.16
100001965,Joseph,Sharp,Masculino,37,São Paulo,Alto,09.Sep.16,59940.45
100001966,Charles,Rampling,Masculino,37,São Paulo,Médio,09.Sep.16,22841.56
100001967,Eric,Cameron,Masculino,31,São Paulo,Médio,09.Sep.16,24958.04
100001968,Jack,Grant,Masculino,38,São Paulo,Alto,09.Sep.16,62279.7
100001969,Sebastian,Lyman,Masculino,35,São Paulo,Alto,09.Sep.16,33838.37
100001970,Joshua,Lewis,Masculino,34,São Paulo,Médio,09.Sep.16,36464.31
100001971,Brandon,Duncan,Masculino,36,São Paulo,Alto,09.Sep.16,46758.9
100001972,Amelia,Quinn,Feminino,39,São Paulo,Alto,09.Sep.16,76736.41
100001973,Nathan,Ince,Masculino,41,São Paulo,Alto,09.Sep.16,24924.42
200001974,Sarah,Hardacre,Feminino,56,Rio de Janeiro,Baixo,09.Sep.16,14418.78
200001975,Jack,Kerr,Masculino,43,Rio de Janeiro,Médio,09.Sep.16,10301.71
200001976,Isaac,Coleman,Masculino,45,Rio de Janeiro,Baixo,09.Sep.16,3927.16
200001977,Ryan,Dyer,Masculino,54,Rio de Janeiro,Baixo,09.Sep.16,15269.36
300001978,Adrian,Ince,Masculino,28,Belo Horizonte,Alto,09.Sep.16,94767.31
300001979,Brandon,Dyer,Masculino,33,Belo Horizonte,Médio,09.Sep.16,121683.14
400001980,Harry,Hudson,Masculino,29,Vitória,Médio,09.Sep.16,33615.06
400001981,Wendy,Watson,Feminino,39,Vitória,Alto,09.Sep.16,76608.6
100001982,Simon,Sharp,Masculino,26,São Paulo,Médio,10.Sep.16,15031.01
100001983,Alan,Gibson,Masculino,26,São Paulo,Alto,10.Sep.16,91847.1
100001984,Michelle,Sharp,Feminino,39,São Paulo,Alto,10.Sep.16,4157.79
100001985,Alan,Duncan,Masculino,34,São Paulo,Alto,10.Sep.16,7149.43
100001986,Ian,Terry,Masculino,41,São Paulo,Alto,10.Sep.16,1423.98
100001987,Andrew,Skinner,Masculino,27,São Paulo,Baixo,10.Sep.16,10223.59
100001988,Molly,White,Feminino,35,São Paulo,Alto,10.Sep.16,46370.97
200001989,Hannah,Henderson,Feminino,48,Rio de Janeiro,Baixo,10.Sep.16,40137.73
200001990,Evan,Kerr,Masculino,51,Rio de Janeiro,Médio,10.Sep.16,27770.8
200001991,Bernadette,Alsop,Feminino,45,Rio de Janeiro,Alto,10.Sep.16,42756.92
200001992,Jonathan,Pullman,Masculino,60,Rio de Janeiro,Baixo,10.Sep.16,58058.81
200001993,Brian,Butler,Masculino,63,Rio de Janeiro,Baixo,10.Sep.16,53004.65
200001994,Steven,Brown,Masculino,45,Rio de Janeiro,Baixo,10.Sep.16,10473.26
200001995,Phil,Peters,Masculino,45,Rio de Janeiro,Médio,10.Sep.16,111961.53
300001996,Owen,Ball,Masculino,41,Belo Horizonte,Alto,10.Sep.16,4657.16
100001997,Ruth,Marshall,Feminino,42,São Paulo,Alto,11.Sep.16,73121.32
100001998,Amelia,Howard,Feminino,30,São Paulo,Alto,11.Sep.16,1839.84
100001999,Ian,Graham,Masculino,26,São Paulo,Alto,11.Sep.16,80850.12
100002000,Edward,May,Masculino,39,São Paulo,Alto,11.Sep.16,30475.64
100002001,Bernadette,Ince,Feminino,43,São Paulo,Alto,11.Sep.16,57739.46
100002002,Jan,Blake,Feminino,30,São Paulo,Alto,11.Sep.16,12356.64
100002003,Ruth,Kerr,Feminino,40,São Paulo,Alto,11.Sep.16,50283.03
100002004,Maria,Rutherford,Feminino,28,São Paulo,Alto,11.Sep.16,39275.12
100002005,Deirdre,Nash,Feminino,49,São Paulo,Alto,11.Sep.16,1602.81
100002006,Keith,Wilson,Masculino,27,São Paulo,Baixo,11.Sep.16,36303.3
200002007,Adam,White,Masculino,51,Rio de Janeiro,Baixo,11.Sep.16,16192.49
200002008,Ella,Clark,Feminino,49,Rio de Janeiro,Baixo,11.Sep.16,62026.18
200002009,Simon,Sutherland,Masculino,52,Rio de Janeiro,Baixo,11.Sep.16,35191.56
200002010,Connor,North,Masculino,50,Rio de Janeiro,Baixo,11.Sep.16,172085.48
200002011,Hannah,Mackenzie,Feminino,53,Rio de Janeiro,Baixo,11.Sep.16,56872.97
300002012,Jennifer,Allan,Feminino,19,Belo Horizonte,Médio,11.Sep.16,71036.74
400002013,Carl,Dickens,Masculino,18,Vitória,Alto,11.Sep.16,50457.71
400002014,Amy,Kerr,Feminino,31,Vitória,Baixo,11.Sep.16,8261.2
400002015,Yvonne,Mills,Feminino,55,Vitória,Baixo,11.Sep.16,55111.01
400002016,Jennifer,Newman,Feminino,36,Vitória,Médio,11.Sep.16,19799.42
100002017,Tim,Reid,Masculino,43,São Paulo,Alto,12.Sep.16,11880.68
100002018,Neil,Chapman,Masculino,31,São Paulo,Médio,12.Sep.16,9099.81
100002019,Grace,May,Feminino,34,São Paulo,Médio,12.Sep.16,3279.7
100002020,Irene,Dowd,Feminino,25,São Paulo,Alto,12.Sep.16,54930.04
100002021,Grace,Campbell,Feminino,38,São Paulo,Alto,12.Sep.16,9071.71
100002022,Oliver,Poole,Masculino,37,São Paulo,Alto,12.Sep.16,32591.02
100002023,James,Mills,Masculino,36,São Paulo,Alto,12.Sep.16,45626.72
200002024,Connor,Poole,Masculino,51,Rio de Janeiro,Médio,12.Sep.16,50629.7
200002025,Dan,Forsyth,Masculino,58,Rio de Janeiro,Alto,12.Sep.16,139610.13
200002026,Megan,Greene,Feminino,44,Rio de Janeiro,Baixo,12.Sep.16,19326.71
200002027,Heather,Smith,Feminino,52,Rio de Janeiro,Médio,12.Sep.16,97609.31
200002028,Jacob,Lee,Masculino,50,Rio de Janeiro,Baixo,12.Sep.16,27043.73
200002029,Dominic,Dyer,Masculino,60,Rio de Janeiro,Médio,12.Sep.16,59183.23
200002030,James,Paterson,Masculino,46,Rio de Janeiro,Médio,12.Sep.16,47720.66
300002031,Piers,Piper,Masculino,22,Belo Horizonte,Alto,12.Sep.16,96018.25
300002032,Richard,Black,Masculino,31,Belo Horizonte,Médio,12.Sep.16,29371.32
300002033,Max,McGrath,Masculino,38,Belo Horizonte,Alto,12.Sep.16,63211.19
100002034,Gordon,Dowd,Masculino,43,São Paulo,Alto,13.Sep.16,51578.31
100002035,Kevin,Rees,Masculino,29,São Paulo,Alto,13.Sep.16,12258.48
100002036,Joanne,Terry,Feminino,37,São Paulo,Baixo,13.Sep.16,93845.6
100002037,Matt,Baker,Masculino,31,São Paulo,Alto,13.Sep.16,88023.96
100002038,Alan,Butler,Masculino,29,São Paulo,Baixo,13.Sep.16,70086.82
200002039,Frank,Chapman,Masculino,58,Rio de Janeiro,Médio,13.Sep.16,20162.2
200002040,Steven,Langdon,Masculino,40,Rio de Janeiro,Alto,13.Sep.16,34944.91
200002041,Abigail,Fraser,Feminino,64,Rio de Janeiro,Médio,13.Sep.16,24729.53
200002042,Chloe,Rampling,Feminino,33,Rio de Janeiro,Baixo,13.Sep.16,27833.06
200002043,Tim,Carr,Masculino,56,Rio de Janeiro,Médio,13.Sep.16,9249.08
300002044,Tracey,Lee,Feminino,34,Belo Horizonte,Baixo,13.Sep.16,55297.13
300002045,Olivia,Kelly,Feminino,37,Belo Horizonte,Alto,13.Sep.16,16581.56
400002046,Megan,Hart,Feminino,19,Vitória,Médio,13.Sep.16,69.78
400002047,Peter,Campbell,Masculino,21,Vitória,Médio,13.Sep.16,16696.08
100002048,Sarah,Wilson,Feminino,37,São Paulo,Alto,14.Sep.16,31435.65
100002049,Anne,Newman,Feminino,31,São Paulo,Alto,14.Sep.16,70153.14
100002050,Elizabeth,Hart,Feminino,28,São Paulo,Alto,14.Sep.16,82638.51
100002051,Gordon,Mackenzie,Masculino,40,São Paulo,Alto,14.Sep.16,45671.3
100002052,Brian,Newman,Masculino,48,São Paulo,Médio,14.Sep.16,62065.37
100002053,Brandon,Springer,Masculino,38,São Paulo,Alto,14.Sep.16,98022.86
100002054,Rebecca,Vance,Feminino,34,São Paulo,Alto,14.Sep.16,7520
100002055,Pippa,Forsyth,Feminino,26,São Paulo,Alto,14.Sep.16,2849.16
200002056,Joshua,Carr,Masculino,64,Rio de Janeiro,Baixo,14.Sep.16,14558.13
200002057,Peter,Vance,Masculino,50,Rio de Janeiro,Médio,14.Sep.16,42830.98
200002058,Simon,Wright,Masculino,47,Rio de Janeiro,Médio,14.Sep.16,32801
200002059,Nathan,Campbell,Masculino,47,Rio de Janeiro,Médio,14.Sep.16,26087.66
300002060,James,Smith,Masculino,34,Belo Horizonte,Alto,14.Sep.16,59292.42
100002061,Ryan,Piper,Masculino,33,São Paulo,Médio,15.Sep.16,11150.82
100002062,Thomas,Johnston,Masculino,36,São Paulo,Alto,15.Sep.16,59127.76
100002063,Sam,Carr,Masculino,36,São Paulo,Alto,15.Sep.16,27584.04
100002064,Adam,Mills,Masculino,32,São Paulo,Baixo,15.Sep.16,22126.72
100002065,Victoria,Abraham,Feminino,29,São Paulo,Baixo,15.Sep.16,41897.53
100002066,Samantha,Pullman,Feminino,25,São Paulo,Alto,15.Sep.16,21738.25
100002067,Benjamin,Davidson,Masculino,44,São Paulo,Alto,15.Sep.16,65544.92
200002068,Brian,Cornish,Masculino,51,Rio de Janeiro,Baixo,15.Sep.16,62064.73
200002069,Christian,Mathis,Masculino,54,Rio de Janeiro,Médio,15.Sep.16,41314.33
200002070,Jack,Sanderson,Masculino,53,Rio de Janeiro,Médio,15.Sep.16,121801.58
200002071,Diana,Gray,Feminino,51,Rio de Janeiro,Baixo,15.Sep.16,55056.65
200002072,Wendy,Payne,Feminino,48,Rio de Janeiro,Baixo,15.Sep.16,73328.32
300002073,Anna,Howard,Feminino,34,Belo Horizonte,Alto,15.Sep.16,22490.5
300002074,Fiona,Bower,Feminino,38,Belo Horizonte,Alto,15.Sep.16,86892.69
400002075,James,Welch,Masculino,27,Vitória,Alto,15.Sep.16,3331.8
100002076,Deirdre,Jackson,Feminino,29,São Paulo,Alto,16.Sep.16,14661.25
100002077,David,Harris,Masculino,25,São Paulo,Alto,16.Sep.16,2126.9
100002078,Anne,Lewis,Feminino,29,São Paulo,Alto,16.Sep.16,17952.16
100002079,Sophie,Buckland,Feminino,39,São Paulo,Alto,16.Sep.16,74240.48
100002080,Chloe,Thomson,Feminino,40,São Paulo,Alto,16.Sep.16,72020.25
100002081,Alison,Edmunds,Feminino,39,São Paulo,Alto,16.Sep.16,43546.78
100002082,Justin,Young,Masculino,32,São Paulo,Alto,16.Sep.16,132536.87
100002083,Jason,Wallace,Masculino,34,São Paulo,Alto,16.Sep.16,41060.69
100002084,Paul,Paterson,Masculino,47,São Paulo,Baixo,16.Sep.16,8300.29
100002085,Joshua,Randall,Masculino,41,São Paulo,Baixo,16.Sep.16,68193.25
100002086,Jane,Mathis,Feminino,32,São Paulo,Alto,16.Sep.16,79292.16
100002087,Matt,Hemmings,Masculino,28,São Paulo,Alto,16.Sep.16,53357.54
100002088,Phil,Miller,Masculino,34,São Paulo,Médio,16.Sep.16,41924.07
100002089,Sam,Allan,Masculino,31,São Paulo,Alto,16.Sep.16,59589.73
200002090,Connor,Newman,Masculino,32,Rio de Janeiro,Médio,16.Sep.16,3785.1
200002091,David,Cameron,Masculino,54,Rio de Janeiro,Baixo,16.Sep.16,12749.4
200002092,Carl,Howard,Masculino,48,Rio de Janeiro,Médio,16.Sep.16,39883.56
200002093,Colin,Russell,Masculino,45,Rio de Janeiro,Baixo,16.Sep.16,9207.62
200002094,Anthony,Marshall,Masculino,50,Rio de Janeiro,Baixo,16.Sep.16,55396.83
100002095,Audrey,Sanderson,Feminino,36,São Paulo,Alto,17.Sep.16,66084.12
100002096,Zoe,Miller,Feminino,39,São Paulo,Alto,17.Sep.16,12748.71
100002097,Zoe,Cornish,Feminino,45,São Paulo,Alto,17.Sep.16,1320.93
100002098,James,Slater,Masculino,28,São Paulo,Alto,17.Sep.16,65994.32
200002099,Yvonne,Terry,Feminino,47,Rio de Janeiro,Baixo,17.Sep.16,86073.84
200002100,Felicity,MacDonald,Feminino,44,Rio de Janeiro,Baixo,17.Sep.16,44623.87
200002101,Lucas,Murray,Masculino,48,Rio de Janeiro,Baixo,17.Sep.16,45705.24
200002102,Emily,Underwood,Feminino,44,Rio de Janeiro,Baixo,17.Sep.16,33835.65
200002103,Jacob,Watson,Masculino,46,Rio de Janeiro,Baixo,17.Sep.16,94781.97
200002104,Phil,Gray,Masculino,59,Rio de Janeiro,Alto,17.Sep.16,24989.82
200002105,Kevin,Nolan,Masculino,50,Rio de Janeiro,Médio,17.Sep.16,21417.49
300002106,Rebecca,McLean,Feminino,25,Belo Horizonte,Alto,17.Sep.16,74812.05
300002107,Lucas,Walsh,Masculino,27,Belo Horizonte,Médio,17.Sep.16,47857.14
400002108,Ava,Wilson,Feminino,29,Vitória,Baixo,17.Sep.16,75395.32
400002109,Jennifer,Skinner,Feminino,27,Vitória,Alto,17.Sep.16,64714.44
100002110,Thomas,Newman,Masculino,33,São Paulo,Baixo,18.Sep.16,920.87
100002111,Deirdre,Lee,Feminino,37,São Paulo,Alto,18.Sep.16,4909.99
100002112,Emily,Avery,Feminino,33,São Paulo,Médio,18.Sep.16,16040.88
100002113,Karen,Wallace,Feminino,39,São Paulo,Alto,18.Sep.16,45969.7
100002114,Sally,Churchill,Feminino,37,São Paulo,Alto,18.Sep.16,12504.73
100002115,Joan,Springer,Feminino,38,São Paulo,Alto,18.Sep.16,24729.58
100002116,Alan,Parr,Masculino,34,São Paulo,Médio,18.Sep.16,18952.55
100002117,Frank,North,Masculino,36,São Paulo,Alto,18.Sep.16,7441.87
100002118,Dominic,Chapman,Masculino,34,São Paulo,Baixo,18.Sep.16,68498.24
100002119,Emily,Bailey,Feminino,38,São Paulo,Alto,18.Sep.16,95608.2
100002120,Fiona,Welch,Feminino,23,São Paulo,Baixo,18.Sep.16,42510.95
100002121,Nathan,Miller,Masculino,44,São Paulo,Alto,18.Sep.16,918.56
200002122,Leah,Oliver,Feminino,47,Rio de Janeiro,Baixo,18.Sep.16,38258.98
200002123,Boris,Bell,Masculino,32,Rio de Janeiro,Médio,18.Sep.16,33570.99
200002124,Michael,Alsop,Masculino,43,Rio de Janeiro,Baixo,18.Sep.16,75563.64
200002125,Tracey,Greene,Feminino,62,Rio de Janeiro,Baixo,18.Sep.16,110171.27
200002126,Simon,Kelly,Masculino,45,Rio de Janeiro,Médio,18.Sep.16,70491.38
300002127,Tracey,MacLeod,Feminino,38,Belo Horizonte,Baixo,18.Sep.16,28968.33
300002128,Jessica,Morgan,Feminino,38,Belo Horizonte,Baixo,18.Sep.16,23527.21
300002129,Amelia,Payne,Feminino,44,Belo Horizonte,Alto,18.Sep.16,45868.51
400002130,Amy,Ferguson,Feminino,32,Vitória,Baixo,18.Sep.16,5908.97
100002131,Austin,Oliver,Masculino,36,São Paulo,Médio,19.Sep.16,53759.89
100002132,Penelope,Bailey,Feminino,30,São Paulo,Alto,19.Sep.16,106490.28
100002133,Michelle,Ferguson,Feminino,30,São Paulo,Alto,19.Sep.16,59120.59
100002134,Stephanie,Nolan,Feminino,30,São Paulo,Médio,19.Sep.16,8100.12
100002135,Connor,Bond,Masculino,27,São Paulo,Médio,19.Sep.16,43117.33
100002136,Lisa,Dickens,Feminino,29,São Paulo,Alto,19.Sep.16,65213.98
100002137,Amy,Lawrence,Feminino,21,São Paulo,Médio,19.Sep.16,113673.32
100002138,Adrian,McDonald,Masculino,33,São Paulo,Alto,19.Sep.16,7974.93
100002139,Luke,Mackenzie,Masculino,38,São Paulo,Alto,19.Sep.16,59179.29
100002140,Penelope,Bell,Feminino,43,São Paulo,Baixo,19.Sep.16,38986.48
200002141,Kevin,Gill,Masculino,54,Rio de Janeiro,Alto,19.Sep.16,25605.83
200002142,Boris,Short,Masculino,46,Rio de Janeiro,Médio,19.Sep.16,68884.38
200002143,Luke,Martin,Masculino,40,Rio de Janeiro,Baixo,19.Sep.16,37247.66
200002144,Gavin,Davies,Masculino,50,Rio de Janeiro,Médio,19.Sep.16,2311.31
200002145,Victor,Ince,Masculino,37,Rio de Janeiro,Médio,19.Sep.16,64601.54
200002146,Neil,Vance,Masculino,45,Rio de Janeiro,Médio,19.Sep.16,55276.13
200002147,Brian,Morgan,Masculino,63,Rio de Janeiro,Médio,19.Sep.16,15822.61
200002148,Hannah,Payne,Feminino,60,Rio de Janeiro,Baixo,19.Sep.16,44430.94
200002149,Mary,MacLeod,Feminino,53,Rio de Janeiro,Baixo,19.Sep.16,56122.61
300002150,Jasmine,Mitchell,Feminino,37,Belo Horizonte,Baixo,19.Sep.16,15635.08
400002151,Adam,Skinner,Masculino,37,Vitória,Alto,19.Sep.16,117089.6
400002152,Jane,Baker,Feminino,27,Vitória,Baixo,19.Sep.16,18601.06
400002153,Gordon,Abraham,Masculino,30,Vitória,Baixo,19.Sep.16,83549.66
100002154,Virginia,Springer,Feminino,29,São Paulo,Alto,20.Sep.16,40656.48
100002155,Dylan,Skinner,Masculino,36,São Paulo,Alto,20.Sep.16,39384.83
100002156,Liam,Davies,Masculino,43,São Paulo,Alto,20.Sep.16,5055.31
100002157,Colin,Bell,Masculino,28,São Paulo,Baixo,20.Sep.16,38926.37
200002158,William,McGrath,Masculino,61,Rio de Janeiro,Baixo,20.Sep.16,32439.6
200002159,Michael,Smith,Masculino,31,Rio de Janeiro,Médio,20.Sep.16,18673.91
200002160,Zoe,Lawrence,Feminino,51,Rio de Janeiro,Baixo,20.Sep.16,50115.25
200002161,Benjamin,Sanderson,Masculino,46,Rio de Janeiro,Médio,20.Sep.16,7532.32
300002162,Audrey,Peake,Feminino,35,Belo Horizonte,Alto,20.Sep.16,68176.38
300002163,Diana,Bailey,Feminino,43,Belo Horizonte,Alto,20.Sep.16,74452.61
300002164,Bella,Jones,Feminino,31,Belo Horizonte,Alto,20.Sep.16,61587.63
400002165,Adrian,Vaughan,Masculino,26,Vitória,Baixo,20.Sep.16,26165.32
400002166,Molly,Kelly,Feminino,27,Vitória,Médio,20.Sep.16,1897.88
100002167,Stewart,Walker,Masculino,29,São Paulo,Alto,21.Sep.16,76517.85
100002168,Maria,Bailey,Feminino,42,São Paulo,Alto,21.Sep.16,5252.57
100002169,Ruth,Hudson,Feminino,27,São Paulo,Alto,21.Sep.16,361.64
100002170,Boris,Avery,Masculino,32,São Paulo,Alto,21.Sep.16,54090.91
100002171,Andrew,Walker,Masculino,33,São Paulo,Alto,21.Sep.16,2710.9
100002172,Keith,Slater,Masculino,34,São Paulo,Alto,21.Sep.16,14010.06
100002173,Jane,Turner,Feminino,28,São Paulo,Alto,21.Sep.16,88090.32
100002174,Maria,McLean,Feminino,36,São Paulo,Alto,21.Sep.16,48661.99
100002175,Owen,Dyer,Masculino,50,São Paulo,Alto,21.Sep.16,50706.4
200002176,Lisa,Sharp,Feminino,28,Rio de Janeiro,Médio,21.Sep.16,39597.2
200002177,Blake,Terry,Masculino,41,Rio de Janeiro,Médio,21.Sep.16,61508.32
300002178,Julia,Glover,Feminino,55,Belo Horizonte,Alto,21.Sep.16,19547.39
300002179,Jessica,Sharp,Feminino,43,Belo Horizonte,Médio,21.Sep.16,9130.19
400002180,Audrey,Berry,Feminino,31,Vitória,Alto,21.Sep.16,20101.47
100002181,Blake,Turner,Masculino,32,São Paulo,Alto,22.Sep.16,32529.22
100002182,Bella,Parsons,Feminino,36,São Paulo,Alto,22.Sep.16,27081.12
100002183,Lillian,Bond,Feminino,33,São Paulo,Alto,22.Sep.16,31896.91
100002184,Sam,Ince,Masculino,35,São Paulo,Alto,22.Sep.16,33153.19
100002185,Owen,Ross,Masculino,32,São Paulo,Alto,22.Sep.16,3103.61
200002186,Nicholas,White,Masculino,53,Rio de Janeiro,Médio,22.Sep.16,49225.7
200002187,Leah,Gibson,Feminino,46,Rio de Janeiro,Baixo,22.Sep.16,13507.48
300002188,Mary,Murray,Feminino,28,Belo Horizonte,Médio,22.Sep.16,94793.04
300002189,Abigail,Wright,Feminino,29,Belo Horizonte,Alto,22.Sep.16,99557.72
100002190,Vanessa,Miller,Feminino,28,São Paulo,Alto,23.Sep.16,11549.67
100002191,Edward,Cornish,Masculino,32,São Paulo,Alto,23.Sep.16,64701.01
